venueid|userid|score|time|comment
2|1090|5.0|2.0|(แปลโดย Google) รักสถานที่แห่งนี้ มีหลายสิ่งให้ทำที่นี่ ความสุขมากมายและผู้คนก็ใจดีมาก …
2|1091|4.0|2.0|"(แปลโดย Google) มันเป็นตลาดคืนวันเสาร์
คนเยอะมาก …"
2|1092|4.0|0.1|"(แปลโดย Google) ตลาดกลางคืนที่สวยงามมาก

(ต้นฉบับ)
很漂亮的夜市"
2|1093|5.0|1.0|(แปลโดย Google) สถานที่ที่ยอดเยี่ยมสำหรับการเยี่ยมชมอาหารค่ำปาร์ตี้ดนตรีคาเฟ่กาแฟและร้านอาหาร …
2|1094|5.0|1.0|"(แปลโดย Google) บริการที่ดีและอาหารที่ดี การแสดงดนตรีสด.

(ต้นฉบับ) …"
2|1095|5.0|2.0|(แปลโดย Google) สถานที่ที่สะดวกสบายที่สุดในหนองคายพนักงานและเจ้าของเป็นกันเองที่สุด …
2|1096|4.0|1.0|"(แปลโดย Google) ร้านอาหารมากมาย ข้อเสนอที่หลากหลาย

(ต้นฉบับ) …"
2|1097|5.0|2.0|"(แปลโดย Google) อาหารหลากหลายอารมณ์ดีสำหรับอาหารค่ำ

(ต้นฉบับ) …"
2|1098|5.0|1.0|"(แปลโดย Google) สเต็กที่ยอดเยี่ยมในราคาต่ำ

(ต้นฉบับ)
Great steaks for a low price"
2|1099|5.0|2.0|
2|1100|5.0|1.0|"(แปลโดย Google) เหมาะสำหรับการใช้ชีวิตในเวลากลางคืน

(ต้นฉบับ) …"
2|1101|5.0|0.1|"(แปลโดย Google) ที่ตั้ง คลาสสิค

(ต้นฉบับ)
Location Classic"
2|1102|4.0|2.0|"(แปลโดย Google) สิ่งใหม่ ๆ ที่ทำให้ดูเก่าและไม่เหมือนใคร

(ต้นฉบับ) …"
2|1103|5.0|2.0|"(แปลโดย Google) สถานที่โรแมนติก

(ต้นฉบับ)
Romantic place"
2|1104|5.0|2.0|
2|1105|3.0|1.0|"(แปลโดย Google) ปิดเกือบหมด

(ต้นฉบับ)
allmost closed"
2|1106|5.0|2.0|
2|1107|5.0|2.0|"(แปลโดย Google) ตกลง

(ต้นฉบับ)
Ok"
2|1108|5.0|2.0|
2|1109|5.0|2.0|
2|1110|4.0|2.0|
2|1111|5.0|2.0|
2|1112|5.0|2.0|
2|1113|4.0|1.0|
2|1114|1.0|1.0|
2|622|5.0|1.0|
2|1115|5.0|2.0|
2|1116|4.0|1.0|
2|1117|3.0|2.0|
2|1118|5.0|1.0|
2|1119|5.0|0.7|
2|1120|4.0|1.0|
2|1121|4.0|1.0|
2|1122|3.0|2.0|
2|1123|5.0|0.7|
2|1124|5.0|2.0|
2|1125|5.0|1.0|
2|1126|5.0|1.0|
2|1127|5.0|1.0|
2|1128|4.0|0.2|
2|1129|4.0|2.0|
2|1130|5.0|1.0|
2|1131|5.0|0.8|
2|1132|4.0|2.0|
2|1133|5.0|0.1|
2|1134|4.0|2.0|
2|1135|4.0|0.8|
2|1136|5.0|1.0|
2|1137|5.0|2.0|
2|1138|5.0|0.1|
2|1139|4.0|2.0|
2|1140|5.0|2.0|
2|1141|5.0|2.0|
2|1142|5.0|2.0|
2|1143|5.0|2.0|
2|1144|4.0|2.0|
2|1145|5.0|1.0|
2|1146|5.0|2.0|
2|1147|5.0|1.0|
2|1148|4.0|0.2|
2|1149|3.0|1.0|
2|1150|4.0|2.0|
2|1151|5.0|1.0|
2|1152|1.0|0.1|
2|1153|4.0|2.0|
2|1154|5.0|1.0|
2|1155|5.0|2.0|
2|1156|4.0|2.0|
2|1157|1.0|1.0|
2|1158|5.0|2.0|
2|1159|4.0|1.0|
2|1160|5.0|2.0|
2|1161|5.0|2.0|
2|1162|3.0|1.0|
2|1163|5.0|2.0|
2|1164|5.0|1.0|
2|1165|5.0|1.0|
2|1166|5.0|1.0|
2|1167|5.0|2.0|
2|1168|4.0|2.0|
2|1169|5.0|2.0|
2|1170|3.0|2.0|
2|1171|5.0|1.0|
2|1172|5.0|2.0|
2|1173|5.0|0.7|
2|1174|5.0|2.0|
2|1175|5.0|1.0|
2|1176|3.0|1.0|
2|1177|4.0|1.0|
2|1178|3.0|2.0|
2|1179|3.0|1.0|
2|1180|4.0|0.2|
2|1181|5.0|2.0|
2|1182|5.0|1.0|
2|1183|5.0|0.9|
2|1184|5.0|0.3|
2|1185|5.0|1.0|
2|1186|5.0|2.0|
2|1187|5.0|1.0|
2|1188|3.0|2.0|
2|1189|5.0|0.8|
2|1190|4.0|2.0|
2|1191|5.0|0.6|
2|1192|5.0|1.0|
2|1193|4.0|2.0|
2|1194|5.0|0.5|
2|1195|5.0|1.0|
2|1196|4.0|2.0|
2|1197|4.0|0.1|
2|1198|5.0|1.0|
2|1199|4.0|2.0|
2|1200|5.0|0.1|
2|1201|3.0|1.0|
2|1202|5.0|1.0|
2|735|5.0|1.0|
2|1203|4.0|2.0|
2|1204|4.0|0.9|
2|1205|4.0|1.0|
2|1206|4.0|2.0|
2|1207|5.0|2.0|
2|526|5.0|1.0|
2|1208|2.0|1.0|
2|1209|5.0|0.5|
2|1210|5.0|1.0|
2|1211|1.0|1.0|
2|1212|5.0|1.0|
2|1213|5.0|2.0|
2|479|5.0|1.0|
2|1214|5.0|0.9|
2|1215|4.0|2.0|
2|1216|5.0|2.0|
2|1217|4.0|1.0|
2|1218|3.0|0.8|
2|1219|5.0|2.0|
2|1220|5.0|1.0|
2|1221|5.0|2.0|
2|1222|5.0|1.0|
2|1223|5.0|1.0|
2|1224|5.0|0.6|
2|1225|5.0|2.0|
2|1226|5.0|1.0|
2|1227|5.0|1.0|
2|1228|4.0|2.0|
2|1229|4.0|2.0|
2|1230|4.0|1.0|
2|1231|5.0|2.0|
2|1232|5.0|1.0|
2|1233|2.0|1.0|
2|1234|4.0|2.0|
2|1235|5.0|2.0|
2|1236|5.0|2.0|
2|1237|5.0|1.0|
2|1238|5.0|1.0|
2|1239|5.0|1.0|
2|1240|5.0|2.0|
2|1241|5.0|1.0|
2|1242|5.0|0.3|
2|1243|5.0|2.0|
2|1244|5.0|0.3|
2|1245|5.0|2.0|
2|1246|5.0|1.0|
2|1247|5.0|1.0|
2|1248|4.0|0.4|
2|1249|5.0|1.0|
2|1250|5.0|1.0|
2|1251|3.0|1.0|
2|1252|5.0|1.0|
2|1253|5.0|1.0|
2|1254|5.0|0.7|
2|1255|5.0|1.0|
2|1256|5.0|1.0|
2|1257|5.0|1.0|
2|1258|5.0|1.0|
2|1259|1.0|1.0|
2|1260|4.0|0.5|
2|1261|5.0|2.0|
2|1262|5.0|2.0|
2|1263|4.0|0.9|
2|1264|5.0|2.0|
2|1265|4.0|2.0|
2|1266|4.0|2.0|
2|1267|5.0|1.0|
2|1268|5.0|2.0|
2|1269|5.0|1.0|
2|1270|5.0|1.0|
2|1271|4.0|1.0|
2|1272|4.0|2.0|
2|1273|5.0|2.0|
2|1274|3.0|1.0|
2|1275|5.0|2.0|
2|1276|5.0|1.0|
2|1277|5.0|1.0|
2|1278|5.0|1.0|
2|1279|5.0|2.0|
2|1280|5.0|1.0|
2|1281|5.0|2.0|
2|1282|3.0|0.1|
2|1283|4.0|1.0|
2|1284|5.0|2.0|
2|1285|5.0|1.0|
2|1286|5.0|1.0|
2|1287|4.0|1.0|
2|1288|5.0|0.2|
2|1289|5.0|2.0|
2|1290|5.0|0.7|
2|1291|4.0|2.0|
2|1292|5.0|0.8|
2|1293|5.0|0.8|
2|1294|5.0|0.4|
2|1295|2.0|1.0|
2|1296|3.0|0.8|
2|1297|5.0|0.2|
2|1298|5.0|1.0|
2|1299|5.0|2.0|
2|1300|5.0|1.0|
2|1301|5.0|1.0|
2|1302|5.0|1.0|
2|1303|4.0|2.0|
2|1304|4.0|2.0|
2|1305|5.0|2.0|
2|1306|5.0|1.0|
2|1307|5.0|2.0|
2|1308|4.0|1.0|
2|1309|4.0|2.0|
2|1310|3.0|1.0|
2|1311|5.0|1.0|
2|1312|2.0|1.0|
2|1313|5.0|2.0|
2|1314|4.0|2.0|
2|1315|4.0|3.0|
2|1316|4.0|1.0|
2|1317|5.0|2.0|
2|1318|5.0|0.5|
2|1319|5.0|1.0|
2|1320|5.0|1.0|
2|1321|4.0|2.0|
2|1322|4.0|2.0|
2|1323|5.0|2.0|
2|1324|5.0|1.0|
2|1325|4.0|2.0|
2|1326|5.0|1.0|
2|1327|5.0|0.1|
2|1328|5.0|1.0|
2|1329|5.0|2.0|
2|1327|5.0|1.0|
2|1330|4.0|1.0|
2|1331|5.0|1.0|
2|1332|5.0|2.0|
2|1333|5.0|2.0|
2|1334|3.0|0.1|
2|1335|5.0|0.2|
2|1336|5.0|1.0|
2|1337|5.0|2.0|
2|1338|4.0|2.0|
2|1154|5.0|2.0|
2|1339|5.0|1.0|
2|1340|5.0|0.5|
2|767|4.0|2.0|
2|1341|1.0|0.4|
2|1342|3.0|1.0|
2|630|1.0|1.0|
2|1343|5.0|0.2|
2|1344|5.0|1.0|
2|1345|5.0|1.0|
2|1346|3.0|1.0|
2|1347|5.0|1.0|
2|1348|4.0|1.0|
2|1349|5.0|0.2|
2|1350|5.0|0.9|
2|1351|5.0|1.0|
2|1352|5.0|0.6|
2|1353|5.0|2.0|
2|1354|3.0|2.0|
2|1355|5.0|0.2|
2|1356|4.0|2.0|
2|1357|4.0|1.0|
2|1358|4.0|0.2|
2|1359|5.0|1.0|
2|196|5.0|0.8|
3|1360|4.0|0.7|🔺ทำให้ถึงบรรยากาศที่บ้านเก่า ของขายคล้ายๆกันแบบนี้เมื่อ 30-40 ปี ที่แล้ว สินค้ามีตั้งแต่อาหาร ขนม เสื้อผ้า เครื่องประดับ สินค้าอิเล็กทรอนิกส์
3|1361|5.0|0.3|"อร่อยมากกกก แป้งนุ่มมากืไม่เหมือนซื้อไปกินเอง อาหารอย่างอื่นก็อร่อย ขาหมูยัดไส้
ราคาไม่แพง อิ่มคุ้ม"
3|1362|4.0|0.4|ตลาดที่คนไทยและคนลาว ประชาชนทั่วไปนิยมมา มาหนองคายอย่าลืมมานะครับ
3|226|4.0|1.0|เป็นตลาดที่เปิดช่วงกลางวัน อยู่ติดกับี้านคุณแดงแหนมเนือง มีสินค้าทั้งของกินและของฝาก เสื้อผ้า กระเป๋าแฟชั้นรวมทั้งของอร่อยๆเอาไว้บริการนะคะ
