venueid|name|gcategory
24534|โซแมก พญาไท|ภัตตาคารอาหารเกาหลี
80565|นอนนา คาเฟ่ @มหาสารคาม|ร้านกาแฟ
23280|ร้านข้าวต้มนิดหน่อย|ร้านอาหาร
46990|นอนอุ่น อพาร์ทเม้นท์ (Non Aun Apartment)|โรงแรม
75724|วัดเนินกระบก|วัด
46985|ครัวพรละมัย|ร้านอาหาร
117286|แปดริ้วสุกี้ สาขาชลบุรี|ร้านสุกี้ยากี้และชาบูชาบู
100985|พิพิธภัณฑ์เรือนโบราณล้านนา มช.|พิพิธภัณฑ์
37036|วิหารเสด็จพ่อพระศิวะ|สถานที่สักการะบูชา
124455|มหาวิทยาลัยเทคโนโลยีสุรนารี|มหาวิทยาลัย
26272|ร้านสุภาโภชนา|ภัตตาคารอาหารไทย
51614|ร้านอาหารอีสานล้อเกวียน|ร้านอาหาร
29207|โฮมโปร สุรินทร์|ร้านขายเครื่องใช้ในบ้าน
37076|วัดต่อแพ|วัด
87822|สุกี้-หมูกระทะกองปราบ (SUKI KONGPRAB)|ภัตตาคารอาหารไทย
71624|German restaurant kham ta kla georg&yut|ร้านอาหาร
38369|วนอุทยานภูพระบาทบัวบก|อุทยานแห่งชาติ
83439|สวนอาหารบุญประเสริฐ|ร้านอาหาร
75371|เกาะห้อง|เกาะ
121853|Sirocco|ภัตตาคารอาหารเมดิเตอร์เรเนียน
87989|อุทยานแห่งชาติกุยบุรี|อุทยานแห่งชาติ
114983|ศูนย์โอทอปสระบุรี (พุแค)|ซูเปอร์มาร์เก็ต
46596|ตลาดสดอุดมผล|ตลาด
75284|ร้านตั๊กสเต็กลาว มัญจาคีรี|ร้านอาหาร
41826|ซงเต๋อ|ภัตตาคารอาหารติ่มซำ
121469|กาบกล้วย|ร้านอาหารครอบครัว
69780|หมีแฟมิลี่ Me & Family สาขา ประชาชื่น|ร้านอาหาร
105159|บายาสิตา แอท เคเคยู|โรงแรม
69725|"เฮงง่วนเฮียง ตราตึก (เปลี่ยนชื่อเป็น ""บ้านเฮง"")"|ร้านของที่ระลึก
75275|นั่งนาคาเฟ่' Bar & Bistro|ร้านกาแฟ
57241|Omi Sushi & Teppan|ภัตตาคารอาหารญี่ปุ่น
50715|ครัวณาขวัญ|ร้านอาหาร
101881|ลูกชิ้นรสเยี่ยม|ภัตตาคารอาหารไทย
41725|แอน ชัย เมี่ยงปลาเผา|ร้านอาหาร
28395|Speed 109 (Maxxis MTC)|ร้านยางรถยนต์
38312|Tops market Central Ubon|ซูเปอร์มาร์เก็ต
19007|์Nowhere ร้านหลังเขา Food&Farm|ร้านกาแฟ
69881|ติ๋ม ก๋วยเตี๋ยวเป็ด|ร้านก๋วยเตี๋ยว
92449|ครัวย่าฉิม kruayachim|ร้านอาหาร
17035|ฮาร์ดแวร์เฮ้าท์ โรจนะ|ร้านขายอุปกรณ์ฮาร์ดแวร์
109702|สำรับกับข้าว ร้านอาหารใต้เชียงใหม่ Sumrubgubkao|ร้านอาหาร
123340|ร้านเจ้จิ๋มโต๊ะกลม|ร้านอาหาร
42247|อากี เป็ดพะโล้|ร้านก๋วยเตี๋ยว
58151|Le Banneton Restaurant|ภัตตาคารอาหารฝรั่งเศส
28848|ร้านจงเฮงสเต็กโพนยางคำ ณ สกลนคร|ร้านอาหาร
109656|สำนักงานเขตรักษาพันธุ์สัตว์ป่าเขาอ่างฤๅไน|สถานที่ราชการ
46812|Yotsuba tea|ร้านน้ำชา
87876|ส้มตำจามจุรี|ร้านอาหาร
123288|อุ้ยเตี๋ยวป้อ ก๋วยเตี๋ยววากิว|ร้านอาหาร
37751|บริษัท ฮกกี่ซุปเปอร์มาร์ท จำกัด|ร้านค้าส่ง
26639|เขาสามเกลอ|พื้นที่อนุรักษ์ธรรมชาติ
123233|วนอุทยานภูลังกา|จุดชมวิว
87931|เจ๊หมวยลูกชิ้นปลา|ร้านอาหาร
113449|วัดกลางเวียง เชียงราย Wat Klang Wiang Chiang Rai|วัด
41993|Ryn - Authentic Tea & Slow Drop Coffee|ร้านน้ำชา
123106|บริษัท อัครเศรษฐ์ ปิโตรเลียม ( ปตท.ดงบังประจันตคาม)|สถานีบริการน้ำมัน
54476|วัดป่าแสนอุดม|วัด
28731|Street Pizza & The Wine House|ร้านพิซซ่า
75465|ชมพูพันธุ์ทิพย์ กําแพงแสน|สวนสาธารณะ
80748|กอบ กาแฟ 2|ร้านกาแฟ
69641|วนอุทยานเขานางพันธุรัต|อุทยานแห่งชาติ
75451|หลงรักนา Long Rak Na|ศูนย์การเรียนรู้
28702|Simeuang Mini-Mart and Bakery|ร้านขายของชำ
3051|สวนอาหารแผ่นดินทอง|ร้านอาหาร
144965|Penguin Eat Shabu - Bangna|ร้านอาหารชาบูชาบู
141714|ปั๊ม ปตท. ห้างหุ้นส่วนจำกัด พิศลัดดาบริการ|สถานีบริการน้ำมัน
5338|ส้มตำปูม้าป้าป่องเจ็ดยอด(Somtum Papong Chet Yod)|ร้านอาหาร
1220|Bombay Indian Cuisine Udon|ภัตตาคารอาหารอินเดีย
13765|บริษัท โตโยต้าเป็นหนึ่ง จำกัด|ตัวแทนจำหน่ายรถโตโยต้า
132099|วัดเดิมบาง|วัด
141762|"จิตรโภชนา Eatery | Jitpochana Eatery"|ร้านอาหารครอบครัว
216354|บ้านพักหมอลำเสียง​อิ​สาน​|กลุ่มศิลปะการแสดง
131239|Raohe Night Market|ตลาดกลางคืน
